# nruns = 10
# regions = True
# lr = 0.01
# rmsize = 100000
# steps = 50
# playouts = 5000
# train_size = 5000
# epochs = 20
# batch_size = 32
n,epsilon,loss,eval_reach,eval_crash
2,0.4173469387755102,2594.695900390625,3674,1326
2,0.3989795918367347,2989.403591015625,2709,2291
2,0.3806122448979592,3082.501509765625,3517,1483
2,0.3622448979591837,4538.20803046875,3404,1596
2,0.3438775510204082,6931.0232203125,3600,1400
2,0.32551020408163267,7016.741275,3019,1981
2,0.30714285714285716,10163.1061640625,2051,2949
2,0.28877551020408165,12745.0351625,2595,2405
2,0.27040816326530615,27577.39345,1500,3500
2,0.25204081632653064,38675.21245,1404,3596
2,0.23367346938775513,61678.616596875,1758,3242
2,0.21530612244897962,45604.6527,1607,3393
2,0.1969387755102041,31373.2044578125,1377,3623
2,0.1785714285714286,23954.071246875,1873,3127
2,0.1602040816326531,16245.93371875,2127,2873
2,0.1418367346938776,12507.9606875,1934,3066
2,0.12346938775510208,8882.57216796875,2009,2991
2,0.10510204081632657,8395.790428125,3111,1889
2,0.08673469387755106,8538.97788125,2928,2072
2,0.06836734693877555,8290.2113984375,2579,2421
2,0.05,8039.0246734375,3662,1338
3,0.95,52.25571781835556,0,5000
3,0.9316326530612244,901.1184597900391,1263,3737
3,0.9132653061224489,1445.6931197265626,2566,2434
3,0.8948979591836734,1214.7357390625,2533,2467
3,0.8765306122448979,1103.110625390625,3160,1840
3,0.8581632653061224,1209.4322602539062,3041,1959
3,0.8397959183673469,1557.9579859375,3263,1737
3,0.8214285714285714,1745.508265234375,3463,1537
3,0.8030612244897959,2255.1192637695312,3123,1877
3,0.7846938775510204,3597.59477578125,2293,2707
3,0.7663265306122449,4545.273734765625,3195,1805
3,0.7479591836734694,3966.7862658203126,2329,2671
3,0.7295918367346939,5347.639791015625,2658,2342
3,0.7112244897959183,6341.106740625,2774,2226
3,0.6928571428571428,5373.7751578125,3291,1709
3,0.6744897959183673,4890.46559140625,3269,1731
3,0.6561224489795918,4153.04493125,2483,2517
3,0.6377551020408163,4576.032309375,2653,2347
3,0.6193877551020408,5907.29325,2874,2126
3,0.6010204081632653,4918.0214875,3218,1782
3,0.5826530612244898,5065.65223984375,3043,1957
3,0.5642857142857143,5310.371862890625,3140,1860
3,0.5459183673469388,6029.1580171875,3421,1579
3,0.5275510204081633,5300.2232546875,3699,1301
3,0.5091836734693878,4362.269275390625,3624,1376
3,0.49081632653061225,4305.084940820312,3654,1346
3,0.47244897959183674,3584.475794140625,3716,1284
3,0.45408163265306123,3242.0112947265625,3894,1106
3,0.4357142857142857,2883.5773171875,3796,1204
3,0.4173469387755102,2580.177541015625,3991,1009
3,0.3989795918367347,2295.86703359375,3841,1159
3,0.3806122448979592,2116.6051333984374,4016,984
3,0.3622448979591837,2302.339616796875,4050,950
3,0.3438775510204082,2072.91547890625,4173,827
3,0.32551020408163267,2155.984068066406,3963,1037
3,0.30714285714285716,2169.87450859375,4076,924
3,0.28877551020408165,2232.8900125,3955,1045
3,0.27040816326530615,2379.181912109375,3928,1072
3,0.25204081632653064,2743.933590625,4175,825
3,0.23367346938775513,3465.155662109375,4107,893
3,0.21530612244897962,2960.90996015625,3991,1009
3,0.1969387755102041,3128.175001953125,4162,838
3,0.1785714285714286,2823.32283671875,4323,677
3,0.1602040816326531,2265.051587109375,4209,791
3,0.1418367346938776,2490.908348046875,4211,789
3,0.12346938775510208,2847.38566640625,4193,807
3,0.10510204081632657,3710.379491796875,4203,797
3,0.08673469387755106,3467.94327265625,4230,770
3,0.06836734693877555,4178.2850953125,3356,1644
3,0.05,6335.35626171875,3936,1064
4,0.95,106.67081595115661,665,4335
4,0.9316326530612244,1280.1509966308595,601,4399
4,0.9132653061224489,1417.3796918945313,1847,3153
4,0.8948979591836734,1533.325062890625,2246,2754
4,0.8765306122448979,1197.31110703125,2572,2428
4,0.8581632653061224,1322.76349140625,2576,2424
4,0.8397959183673469,1159.905211328125,3137,1863
4,0.8214285714285714,1067.9949873046876,2896,2104
4,0.8030612244897959,1022.7809048828125,3397,1603
4,0.7846938775510204,1052.89898984375,3730,1270
4,0.7663265306122449,1155.66915625,3462,1538
4,0.7479591836734694,1107.721053125,4229,771
4,0.7295918367346939,1260.3273447265624,4091,909
4,0.7112244897959183,1108.0200891601562,4069,931
4,0.6928571428571428,1155.3576064453125,3808,1192
4,0.6744897959183673,1227.22155234375,3700,1300
4,0.6561224489795918,1184.48485703125,3977,1023
4,0.6377551020408163,1215.7282658203126,3671,1329
4,0.6193877551020408,1119.7011662109376,3788,1212
4,0.6010204081632653,1145.43161015625,4037,963
4,0.5826530612244898,1237.617155859375,3719,1281
4,0.5642857142857143,1222.61763515625,3206,1794
4,0.5459183673469388,1197.350712109375,3810,1190
4,0.5275510204081633,1361.3325296875,3983,1017
4,0.5091836734693878,1236.16650078125,3649,1351
4,0.49081632653061225,1321.6138029296876,3996,1004
4,0.47244897959183674,1077.608557421875,3907,1093
4,0.45408163265306123,1155.1426821289062,4040,960
4,0.4357142857142857,1307.8494689453125,3940,1060
4,0.4173469387755102,1153.6870078125,3567,1433
4,0.3989795918367347,1043.8962890625,4190,810
4,0.3806122448979592,1094.1008015625,4209,791
4,0.3622448979591837,1026.9582264648438,4275,725
4,0.3438775510204082,1258.3613705078126,4126,874
4,0.32551020408163267,1267.98353984375,4217,783
4,0.30714285714285716,1384.660851953125,3928,1072
4,0.28877551020408165,1273.1696708984375,3842,1158
4,0.27040816326530615,1071.5486034179687,4051,949
4,0.25204081632653064,1069.202388671875,3653,1347
4,0.23367346938775513,1261.03596171875,3775,1225
4,0.21530612244897962,940.203034765625,3859,1141
4,0.1969387755102041,1093.791821484375,3912,1088
4,0.1785714285714286,1230.7810517578125,4098,902
4,0.1602040816326531,1527.3219939453124,3906,1094
4,0.1418367346938776,1765.835475,3743,1257
4,0.12346938775510208,1620.0882059570313,3970,1030
4,0.10510204081632657,1280.1628377929687,4054,946
4,0.08673469387755106,1334.0317971679688,4009,991
4,0.06836734693877555,1044.9087796875,4048,952
4,0.05,1083.41910390625,3943,1057
5,0.95,106.88923512878418,0,5000
5,0.9316326530612244,1183.1674817382811,1623,3377
5,0.9132653061224489,1907.646813671875,2051,2949
5,0.8948979591836734,1209.58101328125,2164,2836
5,0.8765306122448979,1257.78431015625,2186,2814
5,0.8581632653061224,1167.920098413086,2479,2521
5,0.8397959183673469,1180.015783154297,2344,2656
5,0.8214285714285714,987.317361328125,2895,2105
5,0.8030612244897959,1208.168769140625,3016,1984
5,0.7846938775510204,1170.385688671875,3106,1894
5,0.7663265306122449,1137.1946479492187,3483,1517
5,0.7479591836734694,1123.178253125,3172,1828
5,0.7295918367346939,1373.6918359375,3411,1589
5,0.7112244897959183,1383.0082548828125,3259,1741
5,0.6928571428571428,1397.2515779296875,3140,1860
5,0.6744897959183673,1287.4819662109376,3206,1794
5,0.6561224489795918,1362.6487599609375,3298,1702
5,0.6377551020408163,1129.5778109375,3143,1857
5,0.6193877551020408,1196.87925390625,3561,1439
5,0.6010204081632653,1273.7762868164064,3481,1519
5,0.5826530612244898,1368.811032421875,3466,1534
5,0.5642857142857143,1389.7901953125,3692,1308
5,0.5459183673469388,1124.440073046875,3777,1223
5,0.5275510204081633,1149.4452959960938,3735,1265
5,0.5091836734693878,1129.3816708984375,3795,1205
5,0.49081632653061225,1205.167133984375,3490,1510
5,0.47244897959183674,1307.4048728515625,3468,1532
5,0.45408163265306123,1262.0310111328124,3410,1590
5,0.4357142857142857,1227.484955859375,3116,1884
5,0.4173469387755102,1182.0508922851564,3877,1123
5,0.3989795918367347,1333.471105859375,3770,1230
5,0.3806122448979592,1173.8705291015624,3840,1160
5,0.3622448979591837,1192.2094666015626,3347,1653
5,0.3438775510204082,1116.7464192871093,3836,1164
5,0.32551020408163267,1267.625883984375,3572,1428
5,0.30714285714285716,1007.663294921875,3443,1557
5,0.28877551020408165,1264.2027814453124,3384,1616
5,0.27040816326530615,1372.26741484375,3408,1592
5,0.25204081632653064,1191.1317232421875,3607,1393
5,0.23367346938775513,1206.3813857421876,3861,1139
5,0.21530612244897962,1030.1662732421876,3870,1130
5,0.1969387755102041,979.0244592773438,3848,1152
5,0.1785714285714286,957.8153412109375,3966,1034
5,0.1602040816326531,870.6499364257812,3835,1165
5,0.1418367346938776,1033.2915736328125,3927,1073
5,0.12346938775510208,994.6318369140625,3903,1097
5,0.10510204081632657,1125.408861328125,3881,1119
5,0.08673469387755106,1085.2686056640625,4161,839
5,0.06836734693877555,1096.395694921875,3837,1163
5,0.05,1104.9300126464843,4062,938
6,0.95,106.44615855960846,0,5000
6,0.9316326530612244,1138.0008384765624,1526,3474
6,0.9132653061224489,1385.838532421875,2058,2942
6,0.8948979591836734,1413.1239201171875,2719,2281
6,0.8765306122448979,2042.81356484375,2642,2358
6,0.8581632653061224,1978.61585703125,2001,2999
6,0.8397959183673469,3130.14146484375,1930,3070
6,0.8214285714285714,2556.428502441406,2121,2879
6,0.8030612244897959,2258.03201328125,1700,3300
6,0.7846938775510204,1929.700076171875,2283,2717
6,0.7663265306122449,2147.446448046875,2448,2552
6,0.7479591836734694,2045.1104811523437,2336,2664
6,0.7295918367346939,1671.3730427734374,3153,1847
6,0.7112244897959183,1315.306778125,3440,1560
6,0.6928571428571428,1201.4635783203125,3093,1907
6,0.6744897959183673,1185.7842044921874,3251,1749
6,0.6561224489795918,1227.0014977050782,3437,1563
6,0.6377551020408163,1611.750475390625,3116,1884
6,0.6193877551020408,1003.3036947265625,3501,1499
6,0.6010204081632653,1053.244458203125,3535,1465
6,0.5826530612244898,1156.6236166015624,3811,1189
6,0.5642857142857143,966.435903515625,3983,1017
6,0.5459183673469388,1093.4988904296874,3705,1295
6,0.5275510204081633,1219.88831875,3069,1931
6,0.5091836734693878,1239.1805561523438,4004,996
6,0.49081632653061225,1241.6643809570312,3648,1352
6,0.47244897959183674,1680.99443828125,3585,1415
6,0.45408163265306123,1596.613471875,3930,1070
6,0.4357142857142857,1646.908149560547,3535,1465
6,0.4173469387755102,1667.1577921875,3642,1358
6,0.3989795918367347,1880.0706966796874,4042,958
6,0.3806122448979592,1796.8403765625,3895,1105
6,0.3622448979591837,1826.2246478515624,4051,949
6,0.3438775510204082,2625.454029296875,3910,1090
6,0.32551020408163267,2624.4478955078125,3740,1260
6,0.30714285714285716,2562.763323828125,3630,1370
6,0.28877551020408165,2149.414958984375,3932,1068
6,0.27040816326530615,2148.356208203125,3913,1087
6,0.25204081632653064,1990.2368958984375,3853,1147
6,0.23367346938775513,1736.77766640625,3735,1265
6,0.21530612244897962,1541.37724375,3647,1353
6,0.1969387755102041,1703.61772578125,3849,1151
6,0.1785714285714286,1678.3669736328125,3893,1107
6,0.1602040816326531,1452.8940380859376,3330,1670
6,0.1418367346938776,1404.964621484375,3794,1206
6,0.12346938775510208,1727.7829828125,4029,971
6,0.10510204081632657,1460.63924375,3873,1127
6,0.08673469387755106,1546.5255498046874,3671,1329
6,0.06836734693877555,1221.3341197265624,3828,1172
6,0.05,1080.4604857421875,3617,1383
7,0.95,77.30703530921936,195,4805
7,0.9316326530612244,1731.0643978515625,855,4145
7,0.9132653061224489,1342.61190625,2045,2955
7,0.8948979591836734,1571.42976171875,2227,2773
7,0.8765306122448979,1324.493442578125,2897,2103
7,0.8581632653061224,1447.449285546875,2210,2790
7,0.8397959183673469,1163.830502734375,2409,2591
7,0.8214285714285714,1559.181356640625,2735,2265
7,0.8030612244897959,1408.32095234375,2435,2565
7,0.7846938775510204,1499.8817517578125,2530,2470
7,0.7663265306122449,1909.238316015625,2853,2147
7,0.7479591836734694,2478.10297890625,2082,2918
7,0.7295918367346939,2721.98241484375,3046,1954
7,0.7112244897959183,3023.43442734375,2477,2523
7,0.6928571428571428,4367.223613671875,2577,2423
7,0.6744897959183673,4105.70785703125,2967,2033
7,0.6561224489795918,4360.76913515625,2977,2023
7,0.6377551020408163,4869.879443359375,2400,2600
7,0.6193877551020408,5082.7133109375,3087,1913
7,0.6010204081632653,5632.727955859375,2312,2688
7,0.5826530612244898,5254.77013203125,2221,2779
7,0.5642857142857143,5003.711012890625,3146,1854
7,0.5459183673469388,5251.164696875,2734,2266
7,0.5275510204081633,5798.652505859375,2964,2036
7,0.5091836734693878,6818.9137296875,2482,2518
7,0.49081632653061225,7429.5102849609375,2727,2273
7,0.47244897959183674,6413.1963140625,2269,2731
7,0.45408163265306123,6914.975153125,2604,2396
7,0.4357142857142857,7395.527284375,2146,2854
7,0.4173469387755102,8040.12508984375,2357,2643
7,0.3989795918367347,8851.9436,2297,2703
7,0.3806122448979592,9196.680421875,2516,2484
7,0.3622448979591837,8943.8009203125,2505,2495
7,0.3438775510204082,8996.393266796875,1878,3122
7,0.32551020408163267,8593.7509609375,1642,3358
7,0.30714285714285716,8872.566875,1960,3040
7,0.28877551020408165,7956.474341796875,2403,2597
7,0.27040816326530615,7587.13543515625,2130,2870
7,0.25204081632653064,8536.3458703125,2660,2340
7,0.23367346938775513,7608.4391109375,2554,2446
7,0.21530612244897962,7702.3719140625,2666,2334
7,0.1969387755102041,5789.72251328125,3134,1866
7,0.1785714285714286,5173.88472578125,3271,1729
7,0.1602040816326531,4367.6488359375,3211,1789
7,0.1418367346938776,5060.72267578125,2827,2173
7,0.12346938775510208,5538.761733984375,3286,1714
7,0.10510204081632657,4559.746809375,3543,1457
7,0.08673469387755106,4145.5311046875,3266,1734
7,0.06836734693877555,4299.80534375,3791,1209
7,0.05,4682.5151265625,3829,1171
8,0.95,78.04394895038605,646,4354
8,0.9316326530612244,1155.4176018554688,1193,3807
8,0.9132653061224489,1893.7209576171874,1898,3102
8,0.8948979591836734,1596.520901953125,2548,2452
8,0.8765306122448979,1391.2226525390624,2007,2993
8,0.8581632653061224,1139.4299831054686,2313,2687
8,0.8397959183673469,1238.2322223632812,1896,3104
8,0.8214285714285714,1392.610808984375,3001,1999
8,0.8030612244897959,2119.209747265625,2295,2705
8,0.7846938775510204,2034.61483125,3060,1940
8,0.7663265306122449,2423.3964384765627,2826,2174
8,0.7479591836734694,3049.895458984375,3597,1403
8,0.7295918367346939,4296.9882484375,2690,2310
8,0.7112244897959183,4613.6315125,2876,2124
8,0.6928571428571428,5090.0447296875,2868,2132
8,0.6744897959183673,7198.8006390625,2800,2200
8,0.6561224489795918,8237.8861375,2084,2916
8,0.6377551020408163,11305.542371875,2346,2654
8,0.6193877551020408,14085.611353125,2247,2753
8,0.6010204081632653,17288.32849375,2385,2615
8,0.5826530612244898,18370.339859375,2005,2995
8,0.5642857142857143,18301.3282328125,2343,2657
8,0.5459183673469388,18793.905640625,2648,2352
8,0.5275510204081633,20638.11171875,2570,2430
8,0.5091836734693878,21516.77631875,2600,2400
8,0.49081632653061225,23319.057575,2893,2107
8,0.47244897959183674,24263.0503828125,2416,2584
8,0.45408163265306123,24097.83338125,2296,2704
8,0.4357142857142857,24282.136903125,2481,2519
8,0.4173469387755102,25192.9978375,2370,2630
8,0.3989795918367347,26241.71030390625,2732,2268
8,0.3806122448979592,29877.0433515625,2385,2615
8,0.3622448979591837,27185.324484375,2602,2398
8,0.3438775510204082,27574.793371875,3129,1871
8,0.32551020408163267,24943.475946875,2993,2007
8,0.30714285714285716,23860.393165625,3174,1826
8,0.28877551020408165,21531.678503125,2868,2132
8,0.27040816326530615,20439.3668015625,3589,1411
8,0.25204081632653064,21312.439546875,3235,1765
8,0.23367346938775513,23583.3493125,2685,2315
8,0.21530612244897962,22509.422099609375,2553,2447
8,0.1969387755102041,20683.824084375,3395,1605
8,0.1785714285714286,16172.1757625,3000,2000
8,0.1602040816326531,14092.0161515625,3104,1896
8,0.1418367346938776,11055.8138703125,2968,2032
8,0.12346938775510208,11879.9151828125,3318,1682
8,0.10510204081632657,10883.11004453125,3352,1648
8,0.08673469387755106,11596.1574625,3222,1778
8,0.06836734693877555,12583.5687265625,3062,1938
8,0.05,12250.3308421875,3019,1981
9,0.95,47.081326124572755,0,5000
9,0.9316326530612244,1309.4634755249024,1241,3759
9,0.9132653061224489,1903.6212767578124,1600,3400
9,0.8948979591836734,1370.2438853515625,2451,2549
9,0.8765306122448979,1244.819576953125,2401,2599
9,0.8581632653061224,1293.226124609375,2939,2061
9,0.8397959183673469,1644.7366986328125,3042,1958
9,0.8214285714285714,1263.472286328125,3146,1854
9,0.8030612244897959,1334.8335373046875,3315,1685
9,0.7846938775510204,1289.2296560546874,3257,1743
9,0.7663265306122449,1387.2149612792969,3286,1714
9,0.7479591836734694,1210.8530430664061,3271,1729
9,0.7295918367346939,1160.9858987548828,3379,1621
9,0.7112244897959183,1233.9512865234376,3121,1879
9,0.6928571428571428,1167.7978435546875,3321,1679
9,0.6744897959183673,1083.4086109375,3749,1251
9,0.6561224489795918,1247.3296268554689,3785,1215
9,0.6377551020408163,1088.0968037109376,3636,1364
9,0.6193877551020408,1125.5374822265626,3721,1279
9,0.6010204081632653,1087.9290509277344,4053,947
9,0.5826530612244898,1147.2958525390625,3992,1008
9,0.5642857142857143,968.4603452148438,4119,881
9,0.5459183673469388,1009.7741270507812,4070,930
9,0.5275510204081633,1004.60203671875,4017,983
9,0.5091836734693878,934.3431182617187,4084,916
9,0.49081632653061225,1010.1103869140625,3958,1042
9,0.47244897959183674,1029.9896171875,3986,1014
9,0.45408163265306123,1129.1650008789063,4074,926
9,0.4357142857142857,1193.6366420898437,4036,964
9,0.4173469387755102,1508.5175311523437,4244,756
9,0.3989795918367347,1385.9389435546875,4161,839
9,0.3806122448979592,1392.128020703125,3874,1126
9,0.3622448979591837,1630.7480390625,3884,1116
9,0.3438775510204082,1579.91993359375,4095,905
9,0.32551020408163267,1633.5962448242187,3932,1068
9,0.30714285714285716,1800.4856520507813,3943,1057
9,0.28877551020408165,2390.835819921875,3978,1022
9,0.27040816326530615,1826.745077734375,4255,745
9,0.25204081632653064,2133.9602344726563,4040,960
9,0.23367346938775513,1476.494055859375,3716,1284
9,0.21530612244897962,1696.62453046875,3965,1035
9,0.1969387755102041,2050.838059765625,4197,803
9,0.1785714285714286,2554.01036015625,4067,933
9,0.1602040816326531,2470.42444140625,4171,829
9,0.1418367346938776,2960.88358046875,3562,1438
9,0.12346938775510208,2293.6111958984375,4028,972
9,0.10510204081632657,2460.4272255859373,3461,1539
9,0.08673469387755106,2188.5107046875,3692,1308
9,0.06836734693877555,2208.140075,4024,976
9,0.05,2149.1509370117187,3947,1053
